ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78,Scrapnumber79
Table Number,426044553,425772771,425664312,425469782,425367432,425283639,425287555,425204239,425102131,425098889,425082962,424994228,424944087,424938682,424831564,424766177,424669522,424404521,424300607,424304420,424185564,424032492,423976877,423699703,423461360,423227064,423156122,423113974,422947871,422914441,422908962,422862626,422855987,422844008,422774718,422721709,422703833,422620098,422510456,422403936,422019795,421816177,421810395,421702805,421540742,420958819,420914272,420915251,420771039,420637828,420021280,419846121,419089288,418688067,418633062,418252645,417918992,417255169,416390940,416276505,415379476,414619799,412907496,402108912,389157129,387173467,381826421,360247361,359973908,357991900,357001162,350481361,336562502,328236739,321888448,320452280,319065151,318929216,313533300
Move,25,9,9,9,10,9,32,19,18,31,19,27,37,35,27,50,20,20,19,60,56,37,45,49,67,45,47,64,54,62,40,45,111,65,103,74,74,48,52,44,64,49,10,58,84,64,10,52,68,48,77,25,120,8,36,7,36,123,49,49,19,18,11,386,922,759,385,1377,3073,274,1461,3347,1118,2426,2287,1990,215,2270,2494
Clues,"['Delarue', 'Palmade', 'Canon', 'Yeux', 'Fard', 'Fractionn\\u00e9']","['Bottlenose', 'Intelligent', 'Flipper', 'Marine', 'Mammal', 'Echo']","['sliced', 'toasted', 'Jam', 'Pita', 'Sourdough', 'Sourdough']","['rumble', 'Habitat', 'Tarzan', 'Mowgli', 'George', 'Fever']","['Alligator', 'Urtier', 'Schnappi', 'Schnappi']","['Smoky', 'person', 'Hose', 'EMT', 'Responder', 'Hydrant']","['Serpent', 'Slithery', 'Ssssss', 'Boa', 'Slither', 'Cobra']","['wooden', 'plastic', 'Plant', 'Evidence', 'Photo', 'Picture']","['Rook', 'Frank', 'England', 'Medieval', 'Fillion', 'Windsor']","['\\u3075\\u3041\\u3063\\u3057\\u3087\\u3093', '\\u307e\\u3093\\u3060\\u3072\\u3055\\u3053', '\\u3058\\u3052\\u3093\\u3060\\u3044\\u3059\\u3051', '\\u3066\\u3058\\u306a', '\\u3057\\u3093\\u3057', '\\u3057\\u3093\\u3057']","['Information', 'espionage', 'Bond', 'Hari', 'glass', 'Rosenbergs']","['Lumi\\u00e8re', 'Breton', 'Rochers', 'Rep\\u00e8re', 'voiture', 'Bateau']","['Bier', 'Grundnahrungsmittel', 'Feld', 'Paulaner', 'Gluten', 'Gluten']","['John', 'Deere', 'Farm', 'Vehicle']","['Targarien', 'Komodo', 'Ball', 'Fantastique']","['Boden', 'Belag', 'Backware', 'Torte', 'Konditor', 'Ofen']","['Klempner', 'toad', 'Adorf', 'Digital', 'playstation', 'Luigi']","['speach', 'Lilt', 'intonation', 'rural', 'cockney', 'pronunciation']","['Canopy', 'Rhianna', 'wetness', 'shield', 'Academy', 'Rain']","['Business', 'Off', 'Home', 'Truman', 'TV']","['man', 'Burgundy', 'Boat', 'Chain', 'Heavy', 'Grapnel']","['Casa', 'Uccellini', 'Culla', 'Nido']","['Small', 'Fish', 'Can', 'Tinned', 'canned', 'Topping']","['Liken', 'blau', 'Messenger', 'Meta', 'Zuckerberg', 'Zuckerberg']","['Malt', 'beverage', 'Coors', 'Duff', 'pilsner']","['Pain', 'Patissier', 'P\\u00e9trisseur', 'Darty']","['draw', 'Henna', 'sleeve', 'skin', 'Ink', 'Inked']","['\\u30c9\\u30eb', '\\u30ea\\u30e9', '\\u30a6\\u30a9\\u30f3', '\\u30bb\\u30f3\\u30c8']","['Reader', 'Tree', 'Hand', 'Hand', 'Tree', 'Hand']","['Th\\u00e9\\u00e2tre', 'esp\\u00e8ces', 'Unit\\u00e9', 'Ecu', 'monnaie', 'Monnaie']","[""Tim'Cook"", 'pie', 'Newton', 'an', 'Red']","['Scarlet', 'Penned', 'T', 'Corrrspondence', 'mail', 'Mail']","['Turbulette', 'cong\\u00e9lateur', 'confort', 'Prog\\u00e9niture', 'AA', 'Cadum']","['glycerine', 'saponification', 'Dove', 'Opera', 'clean', 'Clean']","['rescuer', 'Extinguisher', 'Hotshot', 'Neenar', 'Hydrant', 'Occupation']","['Prism', 'Shape', 'Isosceles', 'Equilateral', 'Percussion', 'Bermuda']","['overhead', 'Cloud', 'stratosphere', 'Horizon', 'Horizon']","['Vanilla', 'Snow', 'Cream', 'Cool', 'Permafrost', 'Serac']","['buffoon', 'Creepy', 'It', 'It']","['circumference', 'cookie', 'round', 'shape', 'Compass', 'Sphere']","['Bed', 'Empty', 'Wooden', 'Avian', 'Eggs', 'Twigs']","['water', 'inside', 'Hedgehog', 'Flora', 'desert', 'flower']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Killer', 'schwarz', 'kampfer', 'Dudikoff', 'Turtles', 'Turtles']","['Steathily', 'Shinobi', 'Turtle', 'turtles', 'turtles']","['tooth', 'doctor', 'teeth', 'teeth']","['Sombrero', 'Borsalino']","['Rum', 'Jack', 'Sparrow', 'Crunch', 'Morgan', 'Morgan']","['Sortie', 'Toqu\\u00e9', 'Gastronomique', 'pourboire', ""Nickel's""]","['Alcohol', 'Stein', 'Sour', 'Kolsch', 'Heineken', 'Bar']","['Schotter', 'Stein', 'Klein', 'Stein', 'Stein', 'Klein']","['kodak', 'Aperture', 'obscura', 'snap', '35mm', 'Lens']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Travelling', 'Time', 'summer', 'holiday', 'Getaway', 'Fiji']","['Australia', 'aussie', 'Grill', 'Grill']","['Lion', 'Badge', 'Honor', 'Silver', 'Trophy', 'Prize']","['Trail', 'road', 'Guide', 'Bannister', 'Gun', 'Train']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['Rain', 'cover', 'Rihanna', 'rihanna']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['bolt', 'Head', 'Board', 'Driver', 'nail', 'twist']","['wrench', 'Ape', 'Powerlines', 'Luffy', 'Kong']","['Boat', 'Triangular', 'Mainbrace', 'Cloth', 'Mast', 'AWOLNATION']","['rescue', 'blades', 'whirlybird', 'Whirlybird']","['\\u304a\\u3046\\u306d\\u3064\\u3073\\u3087\\u3046', 'AIDS', 'Bandit', 'vaccine', '\\u30e1\\u30c3\\u30c8\\u30fc\\u30eb', 'buster']","['Broadway', 'Orpheum', 'Place', 'Guthrie', 'Guthrie', 'Guthrie']","['Mines', 'Gimli', 'Dopey', 'Tyrion', 'Short', 'Beards']","['Text', 'Thick', 'Paperback', 'Fiction', 'Log', 'Face']","['Azkaban', 'Folsom', 'Jail', 'Jail']","['Ours', 'Chinois', 'Mascotte', 'Beauval', 'Noir', 'Bambou']","['H', 'Rung', 'Climbing', 'Upstairs', 'Steps']","['Lion', 'Tamer', 'ringmaster', 'troupe', 'Jugglers', 'Monkeys']","['Tonka', 'citerne', 'Kenworth', 'Ram', 'pompier']","['aang', 'barn', 'Viento', 'remolino']","['barricade', '360', 'Guillotine', 'Antionette', 'Haitian']","['bale', 'suction', 'Scarecrow', 'Dogs', 'hat', 'hay']"
Mystery Word,Poudre,Dolphin,Bread,Jungle,Krokodil,Firefighter,Snake,Frame,Castle,Hat,Spy,Phare,Weizen,Tractor,Dragon,Kuchen,Mario,Accent,Umbrella,Show,Anchor,Nest,Sardine,Facebook,Beer,Boulanger,Tattoo,Currency,Palm,Pi\u00e8ce,Apple,Letter,B\u00e9b\u00e9,Soap,Firefighter,Triangle,Sky,Ice,Clown,Circle,Nest,Cactus,Poule,Dinosaur,Ninja,Ninja,Dentist,Chapeau,Captain,Restaurant,Beer,Kiesel,Camera,Rum,Vacation,Barbecue,Medal,Rail,Kette,Umbrella,Oasis,Arrow,Guillotine,Screw,Monkey,Sail,Helicopter,Virus,Theater,Dwarf,Book,Prison,Panda,Ladder,Circus,Camion,Tornado,Revolution,Straw
Guess,poudre,dolphin,Bread,jungle,Krokodil,fire,Snake,Frame,Castle,hat,sky,Phare,Gerste,Tractor,Dragon,Kuchen,Mario,Accent,Unberlla,Show,Anchor,Nido,Anchovies,Facebook,Beer,boulanger,tattoo,currency,book,pi\u00e8ce,apple,letter,B\u00e9b\u00e9,Soap,Fire,triangle,heaven,ice,Clown,Circle,Nest,Cactus,Poule,Dinosaur,Ninja,ninja,Dentist,Chapeau,Captain,Restaurant,Beer,Geld,camera,,Vacation,Kangaroo,Medal,Rail,Kette,Umbrella,,compass,,Screw,Monkey,Sail,Helicopter,Virus,Theater,DWARF,Book,Prison,panda,ladder,Circus,Camion,wind,French,Straw
