ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74
Table Number,423787505,423661597,423469336,423411699,423397707,423228212,423210546,423101107,423089654,422994323,422993601,422947871,422774718,422758859,422750359,422392138,422372568,422352998,422342689,422242200,422151576,422121672,422117089,422118445,422101259,422080187,422030461,421981250,421813267,421810395,421549389,421472241,421448482,421366153,421226618,421202194,421124734,421063016,421031150,420914272,420699835,420678564,420044704,420032970,420035270,419646476,418688067,418687072,418396121,418252645,418099067,417519592,417293768,417280097,416734430,416390940,416385735,416383625,415744082,415379476,415154373,412907496,412823159,411179061,402108912,357001162,356959263,348838927,341401520,338553253,337138645,331907183,328236739,324381970
Move,30,7,21,9,18,21,19,5,18,45,37,6,36,19,18,57,36,10,18,24,16,7,28,24,29,18,30,22,31,10,38,30,54,48,38,73,50,44,55,10,44,37,67,44,32,28,8,86,82,7,92,91,73,41,60,49,56,67,37,19,43,11,89,48,357,1442,850,1185,1638,1271,744,745,2392,1329
Clues,"['nest', 'Larry', 'parrot', 'flock', 'feather', 'feather']","['Plaidoirie', 'Guacamole', 'Barreau', '66-5']","['twilight', 'bloodsucker', 'Blood', 'Transylvania']","['Sentir', 'Cleopatre', 'Museau', 'Pif', 'Pied', 'mouchoir']","['Gum', 'Blow', 'Aero', 'hollow', 'Iridescent', 'Sphere']","['Flammes', 'Sinistre', 'feu', 'Feu']","['Egyptian', 'Sub-zero', 'King', 'Stinger', 'arachnid', 'Arachnid']","['Disc', 'Jokeys', 'Hamm', 'Frequency']","['Consistent', 'livery', 'dress', 'workwear', 'Badge', 'Suit']","['Clove', 'breath', 'Stinky', 'onion']","['Sissi', 'Beckenbauer', 'staatsOberhaupt', 'Titeltr\\u00e4ger', 'Wilhelm', 'Wilhelm']","['comet', 'Guardians', 'Andromeda', 'Milkyway', 'universe', 'Universe']","['Harvest', 'Vehicle', 'Agriculture', 'digger', 'Tonka', 'Agribusiness']","['bat', 'natural', 'Spelunking', 'Cavern', 'Stalactite', 'Dank']","['arm', 'crevice', 'Shaft', 'Bottomless', 'Hole', 'Peach']","['Clasp', 'Fastener', 'power', 'control', 'Shirt', 'Shirt']","['hive', 'ants', 'Spelling', 'Queen', 'Hornet', 'hornet']","['Nero', 'Ceasar', 'King', 'Newcloses']","['Malaria', 'Zika', 'Vampire', 'Anopheles', 'blood', 'Blood']","['Incendie', 'Sonnerie', 'vigilance', 'secours', 'Cambriolage', 'Cambriolage']","['amphore', 'fange', 'Bouquet', 'contenant']","['written', '1944', 'Past', 'Past']","['Twigs', ""Crow's"", 'Eggs', 'egg']","['Pandora', 'Clear', 'Jewel', 'Baseball', 'Carbon', 'Carbon']","['wrist', 'timepiece', 'Swatch', 'Timex']","['Kid', 'Judo', 'Chop', 'aftershave', 'Belt', 'Belt']","['Set', 'schooner', 'Boat', 'Boat']","['Getaway', 'Leisure', 'onleave', 'Cruise']","['half', 'moon', 'phase', 'kitchen', 'scythe', 'shape']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Cuisson', 'Couvercle', 'Pates', 'R\\u00e9cipient']","['Pandora', 'Wrist', 'armband', 'wristband', 'jewellery', 'Jewellery']","['unterirdisch', 'Gew\\u00f6lbe', 'Untergeschoss', 'Helen', 'Wein', 'Wein']","['Hobbit', 'Lonely', 'Range', 'Peak', 'Sinai', 'Doom']","['Glass', 'curtain', 'Sil', 'porthole', 'Microsoft', 'Microsoft']","['Sovereign', 'Penguin', 'Groove', 'scepter', 'Ruler', 'Ruler']","['Costume', 'Pompier', 'Habit', 'Identique']","['worker', 'Instance', 'attache', 'suit']","['High', 'Miley', 'Midnight', 'Up', 'Clouds', 'Clouds']","['tooth', 'doctor', 'teeth', 'teeth']","['palpebra', 'Cap', 'cover', 'Top']","['pelt', 'skin', 'Elise', 'mink', 'Dalmatiens', 'comb']","['Article', 'Magazine', 'tribune', 'Printer', 'Column']","['Wound', 'Woodcutter', 'Weapon', 'hatchet', 'Firewood', 'firewood']","['Bacardi', 'Spirits', 'Ale', 'Pirate\\u2019s', 'Butter', 'Beverage']","['Scrabble', 'this', 'Minecraft', 'Cluedo']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Pest', 'Grey', 'carrier', 'post']","['Scheune', 'Landhaus', 'Mistgabel', 'Shawn', 'Misthaufen', 'Landwirtschaft']","['Australia', 'aussie', 'Grill', 'Grill']","['indice', 'Sol', 'Serrure', 'Porte']","['cockpit', 'Captain', 'Aviator', 'palm', 'B52', 'license']","['Dead', 'Finale', 'the', 'Finish', 'Omega']","['Vogelbeobachter', 'Theorie', 'Evolution', 'Evolution']","['crossroad', 'Turn', 'Connection', 'connection']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['Handwerk', 'Eigent\\u00fcmer', 'Teilchen', 'Morgenstund', 'Fr\\u00fchaufsteher', 'Fr\\u00fch']","['Plantation', 'Nicotine', 'Leaves', 'AmberLeaf', 'chew', 'Cigar']","['Sticky', 'Goop', 'Hair', 'Hair']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['Billard', 'Pistole', 'rund', 'rund']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Guitare', 'Escalade', 'Pendu', 'Pendu', 'Pendu']","['Scales', 'Dinglehopper', 'Ariel', 'Atlantica']","['Indian', 'motion', 'sea', 'Bonnie', 'atlantic', 'Atlantic']","['Fight', 'for', 'Correct', 'Okay', 'of', 'way']","['toad', 'Spanking-Rod', 'sugar', 'Corso', 'Abel', 'Abel']","['SFR', 'Vigilance', 'couleur', 'M\\u00e9canique', 'M\\u00e9canique', 'couleur']","['Pendant', 'Choker', 'Pearl', 'Choker', 'Pendant', 'Pearl']","['gift', ""Pandora's"", 'cardboard', 'Turtle', 'Case', 'Pizza']","['ciemnoczerwona', 'drylowana', 'Czerwona', 'Smak', 'Znienawidzony', 'Owoc']","['Circus', 'Pup', 'Teepee', 'Coleman', 'Camping', 'camping']","['red', 'Greenhouse', 'soup', 'Cherry', 'salad']","['Homme', 'Carnavalet', 'exposition', 'histoire', 'liere', 'orsay']"
Mystery Word,Bird,Avocat,Vampire,Nez,Bubble,Incendie,Scorpion,Radio,Uniform,Garlic,Kaiser,Galaxy,Tractor,Cave,Pit,Button,Bee,Emperor,Mosquito,Alarme,Vase,History,Nest,Diamond,Watch,Karate,Sail,Vacation,Crescent,Poule,Casserole,Bracelet,Keller,Mountain,Window,Emperor,Uniforme,Case,Sky,Dentist,Lid,Fur,Newspaper,Axe,Rum,Game,Rum,Pigeon,Bauernhof,Barbecue,Cl\u00e9,Pilot,End,Darwin,Junction,Kette,B\u00e4cker,Tobacco,Gel,Oasis,Kugel,Guillotine,Corde,Mermaid,Ocean,Right,Cane,Orange,Necklace,Box,Cherry,Tent,Tomato,Mus\u00e9e
Guess,Seagull,Avocat,vampire,Nez,Bubble,Incendie,Mummy,Radio,Uniform,Garlic,Kaiser,galaxy,Tractor,cave,pit,Bracelet,Bee,Ruler,Virus,Alerte,Vase,,Nest,Box,watch,Karate,Sloop,Vacation,,Poule,Casserole,jewellery,Keller,Mountain,window,Monarchy,Uniforme,briefcase,sky,Dentist,Hat,Hair,Newspaper,Knife,Beer,Game,,Rat,Bauernhof,Kangaroo,Empreinte,Plane,End,,Corner,Kette,B\u00e4cker,Tobacco,Jelly,,Kugel,,Corde,mermaid,,Right,Cane,Orange,Poop,Box,Wi\u015bnia,Tent,tomato,Mus\u00e9e
