ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,436667439,436503795,436311655,436036993,435870174,435824775,435781132,435692474,435399122,435376536,435250421,435220141,434999611,434974083,434755489,434733575,434682630,434649915,434461621,434296671,434193186,434099941,434048553,433973093,433914515,433902266,433818178,433783593,433634748,433475291,433108514,432934371,432865949,432620929,432585757,432062634,431890304,431368685,431356594,431028687,430833953,430790870,430770636,430526833,430082506,429726272,429402105,429314903,429213142,428769612,426998428,425165350,424525565,422107292,422023905,421702805,415621306,387173467,381777020,366888891,357991900,350481361,344838144,330741642,323499397,312175859
Move,11,20,38,9,9,33,9,44,11,48,65,37,46,43,46,27,37,66,27,67,56,38,21,66,74,55,45,41,56,28,10,66,20,37,48,83,49,90,8,119,58,51,56,15,84,36,73,55,28,73,91,47,80,30,41,58,114,891,646,986,286,3564,1208,1981,3873,1638
Clues,"['mausoleum', 'headstones', 'tombstone', 'grave']","['Jimmy', 'Dean', 'patty', 'link']","['camera', 'cinema', 'Fast', 'Oppenheimer', 'Director', 'director']","['Shore', 'Bondi', 'Boys', 'sand', 'Shark', 'Ball']","['Nid', 'intimit\\u00e9', 'larve', 'Chrysalide', 'Douillet', 'chenille']","['Mammoth', 'Dolphan', 'Marfim', 'Ton', 'ears', 'trunk']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Flash', 'Torch', 'Bright', 'switch']","['K\\u00f6nigin', 'Baumspitze', 'Diadem', 'Juwelen', 'Zahnimplantat', 'Zahn']","['Ger\\u00e4t', 'Tascam', 'VHS', 'aufzeichnen', 'Aufnahmeger\\u00e4t', 'aufzeichnungsteil']","['carr\\u00e9e', 'Iphig\\u00e9nie', 'Gingembre', 'Cubique', 'Philosophe', 'prendre']","['Bishop', 'Nut', 'Player', 'pieces', 'Pawn', 'Rook']","['hay', 'tube', 'bendy', 'Dry', 'wheat', 'Suction']",[],"['art', 'Guernica', 'masterpiece', 'Canvas', 'Drawing', 'Monet']","['crawl', 'saladeater', 'Slow', 'Antena']","['Hair', 'Artist', 'fashion', 'assistant']","['water', 'inexistent', 'Oasis', 'Lake', 'Desert', 'Trick']","['ongles', 'coiffure', 'Froid', 'Statique']","['Sternum', 'community', 'Press', 'Pains', 'Nut', 'Nut']","['Heifer', 'Pig', 'herdsboy', 'Bovine', 'Kettle', 'Calf']","['Llama', 'Agora', 'Maori', 'Merino', 'Sweater', 'Sweater']","['Money', 'Safe', 'Teller', 'pNC']","['Dewey', 'Repository', 'Alphabetical', 'research', 'encyclopedia', 'School']","['Buckler', 'Protect', 'Heraldry', 'defense', 'Sword', 'deflector']","['Revolutionary', 'Peace', 'Military', 'Monger', 'famine', 'kratos']","['Gust', 'Hurricane', 'sails', 'Breeze', 'toots', 'Breaker']","['Danny', 'Atlantic', 'Deep', '-eleven', 'Pacific']","['Lantern', 'saber', 'luminous', 'Flash', 'shine', 'dim']","['Liliengew\\u00e4chs', 'Fr\\u00fchlingsblume', 'Fr\\u00fchbl\\u00fcher', 'Zwiebelgew\\u00e4chs', 'Holland', 'rot']","['semoule', 'tajine', 'Food', 'Magrebe']","['Mikado', 'Mardi', 'Chandeleur', 'Suzette', 'galette', 'galette']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Papa', 'Hero', 'Dee', 'Chief', 'Conflagration', 'Worker']","['Pinot', 'Merlot', 'Sommelier', 'Tasting', 'zinfandel', 'sparkling']","['Tibia', 'tarse', 'Dur', 'Chien', 'phalange', 'F\\u00e9mur']","['italian', 'gang', 'criminal', 'pizza']","['pastries', 'Occupation', 'cakes', 'job', 'Oven', 'confectionist']","['Chill', 'relax', 'Bloody', 'rest']","['Wavelength', 'Station', 'ga-ga', 'pandora', 'car', 'Talkback']","['Bedding', 'Talk', 'nap', 'head', 'fluffy', 'sleep']","['ballet', 'foxtrot', 'Tango', 'Salsa']","['period', 'Final', 'fraction', 'Fourth', 'viertel', 'Divide4']","['0', 'X', 'browser', 'Browser']","['cinematic', 'towed', 'preview', 'doublewide', 'hitch', 'semi']","['Quarter', 'Autumn', 'Fruit', 'High', 'year', 'period']","['747', 'jet', 'Transportation', 'Flat', 'Biwing']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['wind', 'Pirates', 'Mast', 'Top', 'ship', 'Boat']","['Boule', 'Cochonnet', 'cochonnet']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['pitchfork', 'Tempt', 'MEPHISTOPHELES', 'Details', 'Details']","['Yellow', 'Tall', 'solar', 'seeds']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Cold', 'solstice', 'white', 'Flake', 'Freezing', 'Princess']","['Tenor', 'Traviata', 'Aria', 'Sydney', 'Pavarotti', 'Tenors']","['Nanny', 'Chevre', 'Billy', 'Billy']","['Trevi', 'jet', 'Pen', 'thirsty', 'Water', 'water']","['Hitchcock', 'Stewart', 'Hemp', 'Rigging', 'Noose', 'Noose']","['Ham', 'Pirates', 'Molasses', 'Gone']","['Raging', 'smores', 'inferno', 'inferno']","['V\\u00e9hicule', 'F150', 'Tonka', 'Pompier']","['Pest', 'Gross', 'infestation', 'Hissing', 'Insect', 'Bug']","['W\\u0142adzy', 'Z\\u0142oty', 'Tytanowy', 'Obr\\u0105czka']"
Mystery Word,Cemetery,Sausage,Film,Beach,Cocon,Elephant,Poil,Light,Krone,Rekorder,Racine,Chess,Straw,Professor,Painting,Snail,Stylist,Mirage,Gel,Chest,Cow,Wool,Bank,Library,Shield,War,Wind,Ocean,Light,Tulpe,Couscous,Cr\u00eape,Lamb,Firefighter,Wine,Os,Mafia,Baker,Sunday,Radio,Pillow,Dance,Quarter,Safari,Trailer,Season,Plane,Butcher,Rock,Sail,P\u00e9tanque,Nombril,Devil,Sunflower,Ski,Dinosaur,Winter,Opera,Goat,Fountain,Rope,Rum,Fire,Camion,Cockroach,Ring
Guess,Cemetary,Sausage,movie,Beach,Cocon,Elephant,Poil,Light,Krone,Rekorder,Euclide,chess,Straw,,Painting,snail,Stylist,mirage,\u00c9lectricit\u00e9,Back,Cow,Wool,bank,library,Shield,War,Wind,Ocean,Light,Tulpe,couscous,cr\u00e8pe,,Firefighter,wine,os,Mafia,Baker,igiveup,radio,Pillow,dance,Quarter,moonballer,Trailer,Summer,Plane,mannaiaLa,Rock,flag,,Nombril,devil,Sunflower,skate,Dinosaur,snow,Opera,Goat,Fountain,Rope,Rum,Fire,Camion,Cockroach,Ring
