ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,435250421,435103247,434999611,434974083,434965225,434733575,434587062,434563547,434557308,434503747,434461621,434418987,434417547,434380370,434279515,434193186,434048553,434031136,434023234,433973093,433849997,433805237,433614896,433359411,433344515,432942114,432934371,432921213,432865949,432846587,432637374,432585757,432552634,432500062,431912516,431566021,431368685,431356594,431297915,431028987,430750350,430108156,430082506,429314903,429213142,429060628,429022431,428958502,428808818,427544914,426998428,426995116,426921218,425165350,422108223,422023905,421702805,421202126,420914272,415904372,414619799,405054016,393453511,374138794,358827793,348302073,324381970,322628136,320452280,319065151,313533300
Move,9,19,9,43,37,11,15,30,45,42,11,19,57,19,36,38,10,55,38,37,25,46,15,60,18,26,38,67,20,37,16,36,54,76,84,54,63,8,54,74,25,75,84,55,28,58,56,31,70,80,91,81,79,47,77,41,58,48,10,59,18,721,607,888,1406,1883,1409,3521,2048,262,2742
Clues,"['Joconde', 'craies', 'Peintre', 'Colonne', 'Picasso', 'picasso']","['Surface', 'pool', 'Tennis', 'furniture', 'Furniture', 'Futniture']","['crown', 'Emerald', 'Gem', 'amethyst', 'Ruby', 'ruby']",[],"['Not', 'Appletizer', 'Small', 'Dish', 'Tiny', 'Starter']","['sink', 'Ice', 'titanic', 'Titanic']","['passageway', 'dark', 'tube', 'Holland']","['Vent', 'Conique', 'ouragan', 'cyclone']","['Iodine', 'Poisoning', 'Maple', 'Vermont']","['Ikea-Klausel', 'Nachschlagewerk', 'Trockenstoff', 'Abwasch', 'Begleitheft', 'Anleitung']","['Tatin', 'Pomme', 'P\\u00e2te', 'P\\u00e2te']","['volcanic', 'Magmar', 'Red', 'hot', 'molten', 'molten']","['Tickets', 'Music', 'Expensive', 'carnegie', 'Performance', 'performance']","['June', 'July', 'Hot', 'Girl', 'Warmer', 'Quarter']","['Ivy', 'Venom', 'Death', 'Rat', 'Arsenic', 'Arsenic']","['Hoof', 'Equine', 'unicorn', 'saddle', 'Giddyap', 'Equestrian']","['Tarzan', 'Amazon', 'Book', 'Juice']","['Roux', 'Dessert', 'Glucose', 'Cassonade', 'Sel', 'Canne']","['Vanilla', 'cubes', 'Titanic', 'Glacier']","['Fatal', 'appealing', 'Magnetism', 'repulsion', 'Tourist', 'Charm']","['Old', 'Penicillin', 'Project', 'Gross', 'Fungus', 'Fungus']","['porky', 'trotters', 'Babe', 'hog', 'warthog', 'Pork']","['Imperator', 'flugunf\\u00e4hig', 'Frack', 'S\\u00fcdpol']","['Lightening', 'Trooper', 'Monsoon', 'Teacup', 'Hurricane', 'Hurricane']","['wanderlust', 'Summer', 'cruise', 'break', 'holiday', 'Holiday']","['dearie', 'Nectareen', 'sweetie', 'Sweety']","['Enazuma', 'dessin', 'Bleach', 'Akira', 'Miyazaki', 'Naruto']","['Botulino', 'Rifatta', 'pvc', 'materiale', 'bambole', 'piatti']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Fabriek', 'Graaf', 'Man', 'Or', 'Learning', 'Gun']","['Holiday', 'Luggage', 'container', 'mystery']","['engine', 'boat', 'alternator', 'radiator', 'Diesel', 'Home']","['respiration', 'Hold', 'Lungs', 'Life', 'Exhale', 'Exhalation']","['Kiste', 'Beute', 'Wertvoll', 'M\\u00fcnzen']","['Baymax', 'Dro\\u00efde', 'Cuisine', 'Nono', 'I.', 'Asimov']","['Ritterkampf', 'Scheide', 'Laser-', 'Klinge', 'Merlin', 'Katana']","['plumage', 'weight', 'wing', 'tickler', 'flying', 'covering']","['Chill', 'relax', 'Bloody', 'rest']","['Snickers', 'fondue', 'Twix', 'dark', 'cacao', 'Galaxy']","['Diad', 'Gloves', 'twins', 'Shoes']","['Tooth', 'Tinkerbell', 'Godmother', 'Mythical', 'dust', 'ring']","['Niedergang', 'flug', 'Hinfallen', 'Fallen', 'Stolpern', 'Klippe']","['cinematic', 'towed', 'preview', 'doublewide', 'hitch', 'semi']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Flamme', 'Hitze', 'Zerst\\u00f6rung', 'legen', 'Durst', 'Durst']","['Goods', 'GOOG', 'MSFT', 'soup', 'Exchange', 'exchange']","['rock', 'Rosetta', 'Weight', 'British', 'rhyolite', 'boulder']","['Lied', 'Helene', 'HeleneFischer', 'Luftnot']","['Denali', 'Misty', 'Peak', 'Rushmore']","['Boule', 'Cochonnet', 'cochonnet']","['macbeth', 'Schriftsteller', 'Hamlet', 'Hamlet']","['animal', 'Horse', 'mythical', 'Mythical']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['top', 'move', 'Kilimanjaro', 'Lhotse', 'Hike', 'peak']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['None', 'Cliff', 'Space', 'Graph', 'Graph']","['tooth', 'doctor', 'teeth', 'teeth']","['wildlife', 'Cages', 'Exhibits', 'park']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Dwayne', 'Stone', 'Wrestler', 'igneous']","['Brine', 'Marine', 'Can', 'Piano', 'Piano']","['white', 'flake', 'leopard', 'plough']","['Nez', 'Chien', 'Champis', 'Chers']","['Qui', 'P\\u00e8te', 'Chien', 'Tsetse', 'Insecte', 'Insecte']","['fiction', 'con', 'pr\\u00e9', 'ing\\u00e9nieur', 'vie', 'vie']","['pair', 'Romulus', 'Matching', 'Gemini', 'Minnesota']","['Nick', '\\u00c9pais', 'souterrain', 'vin', 'Estid\\u2019']","['skipping', 'stretch', 'knot', 'sails']","['Fireball', 'Easter', 'Castaway', 'Spirit', 'Galapagos', 'Hawaii']"
Mystery Word,Tableau,Table,Jewel,Professor,Appetizer,Iceberg,Tunnel,Tornade,Syrup,Handbuch,Tarte,Lava,Concert,Summer,Poison,Horse,Jungle,Sucre,Ice,Attraction,Mold,Pig,Kaiserpinguin,Storm,Vacation,Honey,Manga,Plastic,Lamb,Machine,Case,Motor,Breath,Schatz,Robot,Schwert,Feather,Sunday,Chocolate,Pair,Fairy,Sturz,Trailer,Butcher,Rock,Brand,Stock,Stone,Atemlos,Mountain,P\u00e9tanque,Shakespeare,Unicorn,Nombril,Mountain,Ski,Dinosaur,Bar,Dentist,Zoo,Arrow,Rock,Tuna,Snow,Truffe,Mouche,Science,Twins,Cave,Rope,Island
Guess,Tableau,table,diamond,,appetizer,,tunnel,Tornade,Syrup,Montage,Tarte,Lava,concert,summer,Poison,Horse,Jungle,Sucre,Ice,Attraction,Mold,,Pinguin,Storm,vacation,peach,manga,Silicone,,Machine,suitcase,Motor,Breath,Schatz,Robot,Schwert,feather,igiveup,Chocolate,Pair,Fairy,Sturz,Trailer,mannaiaLa,Rock,Brand,Alphabet,stone,Atemlos,Mountain,,Shakespear,,Nombril,Climb,skate,Dinosaur,Void,Dentist,Zoo,compass,Rock,,snow,truffe,Mouche,science,Twins,Cave,Rope,Island
