ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77
Table Number,426070803,425841916,425836560,425692543,425443067,425373731,425367432,425326888,425226140,425204239,424994228,424956812,424877761,424831564,424501269,424454249,424039629,423986418,423797154,423765359,423734854,423677151,423674541,423663283,423532573,423262633,423227064,423156122,423022817,422908962,422855987,422844008,422774718,422745756,422721709,422700764,422451241,421813267,421810395,421702805,421538607,421470941,420992843,420914272,420372008,420278007,419934667,418688067,418633062,418252645,417994070,417918992,417580076,417204012,416390940,416385735,416383625,416276505,415904372,415621306,415379476,414619799,412907496,387173467,381826421,363390977,360247361,359973908,357991900,357001162,350481361,330654495,322628136,320452280,319065151,314360735,312175859
Move,5,8,9,22,27,19,10,12,5,25,36,21,7,32,30,36,66,21,13,64,82,37,32,43,32,54,45,47,37,40,111,65,113,80,74,85,90,50,10,58,111,70,40,10,68,96,48,8,36,7,118,36,44,80,49,74,86,49,45,47,19,18,11,759,385,762,1377,3073,274,1461,3347,1805,3301,1990,215,2362,1615
Clues,"['Middle', 'Face', 'Smell', 'Breath']","['Gala', 'Show', 'Sc\\u00e8ne', 'repr\\u00e9sentation', 'Repr\\u00e9sentation']","['Filmfigur', 'Bund', 'Anf\\u00fchrer', 'Gladiator', 'Sklavenaufstand', 'Thrakier']","['S\\u00e4chsich', 'Dialekt', 'Aussprache', 'Betonung']","['Feuerwehr', 'Feuermelder', 'Rauchmelder', 'Signal', 'Sirene', 'heulton']","['Pferd', 'Stamm', 'Elstar', 'Pinklady', 'Mus', 'Boskop']","['Alligator', 'Urtier', 'Schnappi', 'Schnappi']","['Phone', 'Monitor', 'TV', 'Filter', 'Mesh', 'Mesh']","['Einzeln', 'Solo', 'Kartenspiel', 'Kartenspiel']","['soy', 'wax', 'Flicker', 'Light', 'Flame', 'Flame']","['Curare', 'Pictogramme', 'Ivy', 'Venin', 'Ivy', 'Venin']","['Big', 'Flying', 'lucid', 'Catcher']","['Dale', 'Casino', 'silicon', 'Lays']","['Montb\\u00e9liard', 'Knacki', 'Chipolatas', 'chipolata']","['dressing', 'lettuce', 'Vinaigrette', 'Kale', 'Greens', 'Appetizer']","['Super', 'Bros', 'Basler', 'Party']","['Islam', 'chocolatine', 'lune', 'Lune', 'Viennoiserie', 'Viennoiserie']","['emission', 'climat', 'Soleil', 'Journalier']","['Fiction', 'Accounting', 'read', 'library', 'judge', 'cover']","['Dagonet', 'cavalry', 'Kombat', 'Horseback', 'Armor', 'armor']","['Hemnes', 'Inbusschl\\u00fcssel', 'M\\u00f6belhaus', 'Kallax', 'Einrichtungshaus', 'Kallax']","['Tigger', 'Sumatran', 'Uppercut', 'Cat', 'Shere', 'Khan']","['Racecar', 'Disney', 'Thunder', 'Rain', 'Tampa', 'Hockey']","['Feu', 'Toxique', 'Jambon', 'Odeur', 'vatican', 'blanche']","['Caesar', 'Point', 'Cobb', 'lettuce', 'Bar']","['styliste', 'Coloration', 'Peigne', 'coupe', 'visagiste', 'ciseau']","['Pain', 'Patissier', 'P\\u00e9trisseur', 'Darty']","['draw', 'Henna', 'sleeve', 'skin', 'Ink', 'Inked']","['Bakery', 'Daily', 'beer', 'Pita', 'Yeast', 'Yeast']","[""Tim'Cook"", 'pie', 'Newton', 'an', 'Red']","['Turbulette', 'cong\\u00e9lateur', 'confort', 'Prog\\u00e9niture', 'AA', 'Cadum']","['glycerine', 'saponification', 'Dove', 'Opera', 'clean', 'Clean']","['Concertmaster', 'classical', 'Rosin', 'Strings', 'Orchestra', 'Orchestra']","['Neunundneunzig', 'Kerner', 'Luftballons', 'Balloons']","['Prism', 'Shape', 'Isosceles', 'Equilateral', 'Percussion', 'Bermuda']","['Tall', 'jack', 'big', 'Peach', 'Gargantuan', 'goliath']","['Bombus', 'thorn', 'Needle', 'Police', 'wasp']","['hammer', 'miner', 'Seven', 'Small', 'Sleepy', 'Sneezy']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Tour', 'tableau', 'Entourage', 'Sup\\u00e9rieur', 'Chassis', 'Lit']","['Hall', 'amphitheater', 'Arena', 'Band', 'woodstock', 'Woodstock']","['Chocolate', 'Chip', 'oreo', 'baking']","['tooth', 'doctor', 'teeth', 'teeth']","['speedo', 'thong', 'trunks', 'outfit', 'Lessons', 'Tuxedo']","['Sausages', 'cake', 'Flute', 'wok', 'wok']","['Shell', 'Caterpillar', 'Caterpillar', 'Shell']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Travelling', 'Time', 'summer', 'holiday', 'Getaway', 'Fiji']","['Australia', 'aussie', 'Grill', 'Grill']","['Starks', 'solstice', 'Snow', 'Season', 'skiing', 'Cold']","['Lion', 'Badge', 'Honor', 'Silver', 'Trophy', 'Prize']","['Gereedschap', 'Schaar', 'Knijp', 'Martine']","['tooth', 'doctor', 'Braces', 'Orthodontist', ""Teeth's"", 'Healer']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['Kunststoff', 'Schkopau', 'Polymere', 'Verpackungsmaterial', 'Polymer', 'Verpackungen']","['knight', 'Gravedigger', 'Scoop', 'digging', 'Spade', 'Spade']","['Rain', 'cover', 'Rihanna', 'rihanna']","['Paprika', 'Seasoning', 'chimichurri', 'powdered']","['punch', 'Puppet', 'Compression', 'ankle', 'darn', 'fuzzy']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Boat', 'Triangular', 'Mainbrace', 'Cloth', 'Mast', 'AWOLNATION']","['rescue', 'blades', 'whirlybird', 'Whirlybird']","['thin', 'Hanky', 'Scott', 'Tears', 'mache']","['\\u304a\\u3046\\u306d\\u3064\\u3073\\u3087\\u3046', 'AIDS', 'Bandit', 'vaccine', '\\u30e1\\u30c3\\u30c8\\u30fc\\u30eb', 'buster']","['Broadway', 'Orpheum', 'Place', 'Guthrie', 'Guthrie', 'Guthrie']","['Mines', 'Gimli', 'Dopey', 'Tyrion', 'Short', 'Beards']","['Text', 'Thick', 'Paperback', 'Fiction', 'Log', 'Face']","['Azkaban', 'Folsom', 'Jail', 'Jail']","['Moradin', 'Gl\\u00f3in', 'Bofur', 'pigmeu', 'Snow-White', 'Atchim']","['Woodwind', 'Piper', 'Wind', 'Piper', 'Wind']","['Tonka', 'citerne', 'Kenworth', 'Ram', 'pompier']","['aang', 'barn', 'Viento', 'remolino']","['glow', 'ignite', 'Halo', 'Beams', 'Switch', 'Bulb']","['W', 'Rimmikub', 'Glazura', 'Kwadracik']"
Mystery Word,Nose,Spectacle,Spartacus,Akzent,Alarm,Apfel,Krokodil,Screen,Solit\u00e4r,Candle,Poison,Dream,Chip,Saucisse,Salad,Mario,Croissant,M\u00e9t\u00e9o,Book,Knight,Ikea,Tiger,Lightning,Fum\u00e9e,Salad,Coiffeur,Boulanger,Tattoo,Bread,Apple,B\u00e9b\u00e9,Soap,Violin,Nena,Triangle,Giant,Sting,Dwarf,Poule,Dinosaur,Cadre,Concert,Cookie,Dentist,Swimsuit,Pan,Cocoon,Rum,Vacation,Barbecue,Winter,Medal,Pliers,Dentist,Kette,Plastik,Shovel,Umbrella,Spice,Sock,Oasis,Arrow,Guillotine,Sail,Helicopter,Tissue,Virus,Theater,Dwarf,Book,Prison,Dwarf,Flute,Camion,Tornado,Light,Tile
Guess,nose,Spectacle,Spartacus,,Sirene,Apfel,Krokodil,photo,Single,Candle,Poison,dream,chips,Saucisse,salad,Mario,Croissant,M\u00e9t\u00e9o,book,Duel,Ikea,Tiger,florida,fumee,Salad,Coiffeur,boulanger,tattoo,Bread,apple,B\u00e9b\u00e9,Soap,Orchestra,Nena,triangle,giant,Sting,dwarf,Poule,Dinosaur,cadre,stadium,Cookie,Dentist,Suit,frosting,Witch,,Vacation,Kangaroo,Winter,Medal,Citruspress,Dentist,Kette,Plastik,shovel,Umbrella,Spice,sock,,compass,,Sail,Helicopter,Tissue,Virus,Theater,DWARF,Book,Prison,dwarf,saxophone,Camion,wind,Light,P\u0142ytka
