ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,426381752,426288467,426223636,426100952,425963122,425836560,425508275,425498441,425226140,425165350,425057912,424944087,424871586,424818463,424794440,424724488,424686480,424326269,424300607,424160291,424048625,423828332,423805963,423806163,423735076,423674541,423461360,423357330,423227064,423182291,423101107,422754186,422620098,422483493,422352998,422090899,421988915,421816177,421810395,421702805,421549329,421471641,421207764,420992843,420914272,420915251,420678564,420424922,419646476,418688067,418633062,418252645,417994070,417293768,417204012,416452676,416390940,416383625,416276505,415621306,415379476,414619799,412907496,405054016,374138794,359973908,358827793,357991900,350584338,341401520,323499397
Move,9,8,37,18,6,9,36,39,11,46,75,68,45,63,55,36,47,46,46,78,31,68,57,43,102,45,91,37,50,27,42,83,66,99,43,32,43,61,10,58,21,85,77,45,10,67,56,110,57,8,36,7,118,89,80,86,49,86,57,47,19,18,11,522,778,3085,1216,274,2193,1757,3571
Clues,"['surge', 'Eye', 'Rain', 'Thunder', 'Thunder', 'Thunder']","['burning', 'Lighter', 'Lover', 'Candle', 'Craft']","['Gruseln', 'Feier', 'Vorabend', 'Allerheiligen', 'Oktober', 'Oktober']","['Harvest', 'Vehicle', 'Pulling', 'Machine', 'Deere', 'deere']","['voltage', 'charge', 'generator', 'zap', 'circuit', 'conduction']","['Filmfigur', 'Bund', 'Anf\\u00fchrer', 'Gladiator', 'Sklavenaufstand', 'Thrakier']","['Dinglehopper', 'Cutlery', 'Trident', 'Utensil', 'Road', 'tines']","['Schwammerl', 'Schimmel', 'Mykotoxin', 'Champignon', 'Pfifferling', 'Shiitake']","['Filmmonster', 'Japan', 'Ungeheuer', 'Film']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Round', 'Endless', 'Shape', 'Hexagon', 'Spin', '360']","['Tasteninstrument', 'Schwarz-wei\\u00df', 'Chopin', 'monochrom', 'Steinway', 'Piano']","['Tokio', 'comicbook', 'drawing', 'naruto', 'ONEPIECE', 'japan']","['Mary', 'sheep', 'newborn', 'veal', 'Chop', 'Chop']","['Cowbell', 'Dengue', 'Cabin', 'Symptom', 'Jungle', 'Flu']","['Roquefort', 'Salers', 'livarot', 'raclette', 'Kiri', 'Camembert']","['Chutes', 'ranking', 'rescue', ""JACOB'S"", 'firefighter', 'rungs']","['Fl\\u00fcssigkeitsbeh\\u00e4lter', 'Auff\\u00fcllen', 'Wandern', 'trinkgefass']","['Oil', 'flavorful', 'mushroom', 'Funghi', 'Pig', 'Pig']","['Cartoon', 'Geisha', 'Drawn', 'Story', 'Comics', 'Asia']","['Pins', 'Ball', 'Sphere', '300', 'Alley', 'alley']","['M\\u00e9lange', 'Ca\\u00efpirinha', 'Ap\\u00e9ro', 'Mojito']","['Tractor', 'Caboose', 'Movie', 'follower', 'Bike']","['Naenae', 'dominatrix', 'slap', 'Lash', 'horse', 'Horse']","['derby', 'Kickflip', 'Ice', 'Riedell', 'roller', 'Roller']","['Ruler', 'Royalty', 'charles', 'queen', 'male', 'monarch']","['Leavings', 'feces', 'crap', 'Beetle', 'Beetle']","['Cubes', 'Sculpture', 'Frozen', 'Water']","['Coup', 'Amour', 'Orage', 'Zeus']","['plongeon', '\\u00c9lastique', 'Bondir', 'vide', 'bond', 'Bond']","['Water', 'Connection', 'Tube', 'Tube']","['grapes', 'Merlot', 'cabernet', 'Dine', 'viticulture']","['Daisy', 'donald', 'Orange', 'Hunt', 'Duffy', 'duffy']","['chardoney', 'Sweet', 'Pinot', 'Complain', 'cellar', 'Napa']","['Face', 'Carrier', 'Offwithhis...', 'Topspot']","['poo', 'cow', 'waste', 'fertilizer', 'Beetle', 'Crap']","['Baaaa', 'Shear', 'Lamb', 'Wool', 'Lamb', 'Wool']","['Apple', 'American', 'crust', 'tin', 'cobbler', ""shepherd's""]","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Fencing', 'Sabre', 'katana', 'samurai', 'Knight', 'Weapon']","['fruit', 'wrath', 'Gilbert', 'violet', 'vine', 'Vine']","['popeye', 'Mario', 'water', ""Sherlock's"", 'Lead', 'Hamlin']","['Airtight', 'Top', 'Container', 'Eye']","['tooth', 'doctor', 'teeth', 'teeth']","['Braconneur', 'Sanglier']","['Kitana', 'Sabre', 'rapier', 'scimitar', 'Big', 'Knife']","['Rust', 'Songtitel', 'Gorkipark', 'kreml', 'Zwiebelt\\u00fcrme', 'Moskwa']","['Dugong', 'Siren', 'Fictional', 'Ariel']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Travelling', 'Time', 'summer', 'holiday', 'Getaway', 'Fiji']","['Australia', 'aussie', 'Grill', 'Grill']","['Starks', 'solstice', 'Snow', 'Season', 'skiing', 'Cold']","['Exit', 'Ambulance', 'Urgent', 'Paramedics', 'Immediate']","['tooth', 'doctor', 'Braces', 'Orthodontist', ""Teeth's"", 'Healer']","['Eisenbahn', 'Bergdurchbruch', 'Karpal', 'dunkledurchfahrt', 'Durchfahrt', 'Durchfahren']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['knight', 'Gravedigger', 'Scoop', 'digging', 'Spade', 'Spade']","['Teacher', 'College', 'Emeritus']","['punch', 'Puppet', 'Compression', 'ankle', 'darn', 'fuzzy']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['copy', 'Vampire', 'reflect', 'Reflect']","['toothpaste', 'Toilet', 'underground', 'Undergound']","['Inline', 'Rink', 'Avril', 'Boi', 'ice', 'kwan']","['de-pan', 'a-becs', 'Pain', '350g']","['Mines', 'Gimli', 'Dopey', 'Tyrion', 'Short', 'Beards']","['Macron', 'Sarkozy', 'Cammenbert', 'R\\u00e9publique']","['Air', 'Paper', 'Flood', 'Prairie', 'Level', 'Surface']","['point', 'projectile', 'Gun', 'Bill', 'lead', 'silver']"
Mystery Word,Storm,Flame,Halloween,Tractor,Electricity,Spartacus,Fork,Pilz,Godzilla,Nombril,Circle,Klavier,Manga,Lamb,Fever,Fromage,Ladder,Feldflasche,Truffle,Manga,Bowling,Cocktail,Trailer,Whip,Skate,King,Dung,Ice,Foudre,Saut,Hose,Wine,Duck,Wine,Head,Dung,Sheep,Pie,Poule,Dinosaur,Sword,Grape,Pipe,Lid,Dentist,Chasseur,Sword,Moskau,Mermaid,Rum,Vacation,Barbecue,Winter,Emergency,Dentist,Tunnel,Kette,Shovel,Professor,Sock,Oasis,Arrow,Guillotine,Mirror,Tube,Skate,Fl\u00fbte,Dwarf,Pr\u00e9sident,Plane,Bullet
Guess,hurricane,Flame,Halloween,Tractor,Electricity,Spartacus,fork,Pilz,Godzilla,Nombril,Circle,Klavier,Manga,lamb,Fever,fromage,ladder,Flasche,Truffle,Manga,bowling,COCKTAIL,Trailer,whip,Skate,King,poop,Ice,Foudre,saut,Canal,Wine,duck,Wine,Head,Dung,sheep,Pie,Poule,Dinosaur,sword,Grape,pipe,lid,Dentist,Chasse,Katana,Moskau,Mermaid,,Vacation,Kangaroo,Winter,Emergency,Dentist,Tunnel,Kette,shovel,Professor,sock,,compass,,Mirror,basin,Skate,Flute,DWARF,President,Plane,Bullet
